EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,MonthlyIncome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHome,NumCompaniesWorked,TrainingTimesLastYear,Attrition,TenureToIncomeRatio,SatisfactionScore
12642,41,Male,Single,Bachelor,IT,Product Manager,11.6,3.8,2,11730,4,3,2,2,3,No,37.7,6,1,0,0.9889173060528559,2.75
12643,54,Male,Married,Bachelor,HR,Recruiter,13.4,0.6,0,9109,1,2,2,4,4,No,15.1,0,6,0,1.471072565594467,2.25
12644,58,Male,Married,High School,HR,HR Business Partner,3.5,3.5,1,4476,1,1,3,1,3,Yes,10.2,0,4,1,0.7819481680071493,1.5
12645,42,Female,Married,Bachelor,Operations,Logistics Coordinator,7.5,4.0,2,7490,4,4,1,1,3,No,17.7,2,6,0,1.0013351134846462,2.5
12646,26,Male,Single,PhD,Sales,Sales Manager,4.0,4.0,0,10609,4,4,4,3,3,No,2.8,1,2,1,0.37703836365350174,3.75
12647,43,Female,Divorced,Master,Operations,Logistics Coordinator,4.2,2.5,0,7357,4,1,2,3,3,Yes,6.8,1,5,0,0.570884871550904,2.5
12648,33,Male,Married,Bachelor,Sales,Sales Manager,6.0,5.4,1,7137,3,1,2,2,3,Yes,9.7,0,3,1,0.8406893652795293,2.0
12649,59,Female,Married,High School,HR,HR Business Partner,11.0,2.8,0,5242,1,3,1,2,3,No,4.5,0,4,1,2.098435711560473,1.75
12650,43,Male,Married,Bachelor,HR,HR Business Partner,3.8,2.0,3,5842,1,3,1,4,3,Yes,1.4,1,1,0,0.6504621704895583,2.25
12651,23,Male,Married,Master,HR,HR Business Partner,1.0,1.0,1,7024,3,1,2,2,3,Yes,15.6,1,4,1,0.14236902050113895,2.0
12652,22,Male,Married,Bachelor,IT,Product Manager,0.0,0.0,0,9171,1,4,2,4,3,No,12.2,1,2,1,0.0,2.75
12653,47,Male,Married,Bachelor,Operations,Operations Manager,4.5,4.3,1,5417,3,3,2,4,1,No,10.8,1,2,1,0.8307181096547905,3.0
12654,43,Male,Married,High School,Sales,Sales Executive,3.5,1.0,2,5531,3,1,2,1,3,Yes,5.4,1,5,1,0.6327969625745796,1.75
12655,48,Female,Divorced,Bachelor,IT,DevOps Engineer,4.8,4.7,2,11229,1,4,2,1,4,Yes,19.4,1,4,1,0.42746460058776387,2.0
12656,33,Male,Single,Bachelor,HR,HR Business Partner,1.8,0.8,1,5635,3,4,1,3,3,Yes,4.9,1,0,1,0.3194321206743567,2.75
12657,49,Female,Married,Bachelor,HR,HR Business Partner,7.0,3.0,0,7270,4,3,2,2,4,No,13.1,1,2,0,0.9628610729023385,2.75
12658,22,Female,Single,Bachelor,Operations,Supply Chain Analyst,0.0,0.0,0,6061,3,2,1,4,3,Yes,10.9,1,1,0,0.0,2.5
12659,47,Male,Married,Master,Sales,Account Manager,4.2,1.7,1,7958,2,3,4,1,2,No,3.1,0,0,1,0.5277707966825835,2.5
12660,41,Female,Divorced,Master,Finance,Finance Manager,9.5,1.6,3,11770,3,3,1,3,2,Yes,5.4,0,1,1,0.8071367884451996,2.5
12661,45,Male,Divorced,High School,Operations,Supply Chain Analyst,14.4,2.5,3,6001,3,2,2,3,2,No,3.4,3,6,0,2.3996000666555575,2.5
12662,30,Male,Married,Bachelor,Operations,Supply Chain Analyst,3.1,3.1,0,6598,1,1,2,1,3,Yes,16.4,1,2,1,0.46983934525613824,1.25
12663,28,Male,Married,High School,Operations,Operations Manager,6.0,0.4,2,5172,1,3,4,2,3,Yes,12.5,4,6,1,1.160092807424594,2.5
12664,46,Female,Married,Master,HR,Recruiter,1.8,1.7,0,8036,2,3,2,2,3,No,20.2,1,3,1,0.22399203583872576,2.25
12665,27,Male,Married,Bachelor,Sales,Sales Executive,5.0,1.0,0,6172,1,4,1,1,2,No,3.5,1,2,1,0.8101101749837978,1.75
12666,31,Male,Married,Bachelor,HR,HR Manager,9.0,3.2,1,8083,3,1,4,3,4,Yes,7.9,2,3,1,1.1134479772361747,2.75
12667,34,Male,Divorced,High School,Sales,Account Manager,5.7,3.5,1,4892,3,1,1,2,2,No,8.9,0,5,1,1.1651676206050694,1.75
12668,34,Male,Divorced,Bachelor,HR,HR Manager,4.3,4.3,4,7137,1,4,3,4,4,No,22.9,3,2,1,0.602494045116996,3.0
12669,54,Female,Single,Bachelor,Finance,Financial Analyst,5.8,5.8,5,9128,1,2,3,4,3,Yes,7.5,2,4,1,0.635407537248028,2.5
12670,31,Female,Married,Bachelor,Finance,Finance Manager,3.0,3.0,0,8671,2,3,4,2,3,No,1.2,1,1,1,0.3459808557259832,2.75
12671,25,Male,Single,Bachelor,Finance,Accountant,3.0,3.0,1,7860,2,1,1,2,3,No,31.6,0,1,1,0.38167938931297707,1.5
12672,49,Male,Married,Bachelor,Sales,Sales Manager,8.1,8.1,1,7173,4,4,1,4,3,No,10.9,2,1,0,1.1292346298619824,3.25
12673,53,Male,Married,Master,IT,Data Scientist,10.9,1.5,4,13977,2,3,2,2,3,No,10.6,1,0,1,0.7798526150103742,2.25
12674,36,Male,Married,Bachelor,IT,Software Engineer,6.6,6.6,0,10331,2,3,2,3,4,No,1.8,3,1,1,0.6388539347594618,2.5
12675,27,Female,Married,Master,Sales,Account Manager,2.4,1.1,0,9447,1,4,1,4,4,No,0.9,2,4,1,0.2540489044140997,2.5
12676,44,Female,Married,Bachelor,Finance,Finance Manager,3.1,3.1,0,7996,2,4,1,1,2,No,20.6,0,0,1,0.3876938469234617,2.0
12677,43,Female,Single,Bachelor,Finance,Finance Manager,18.5,5.4,8,11928,4,3,1,2,3,No,0.8,2,5,0,1.5509725016767268,2.5
12678,28,Male,Married,High School,Finance,Finance Manager,4.6,3.4,0,5499,2,2,3,2,1,Yes,12.0,3,5,1,0.8365157301327514,2.25
12679,23,Female,Single,High School,Operations,Logistics Coordinator,1.0,1.0,0,4550,1,2,2,2,3,No,8.1,0,0,1,0.21978021978021978,1.75
12680,33,Male,Divorced,High School,IT,DevOps Engineer,8.3,8.3,0,7811,4,1,3,2,3,No,2.4,0,1,0,1.0626040199718347,2.5
12681,40,Female,Single,Master,Sales,Sales Manager,8.2,4.9,0,9884,3,1,1,1,3,No,2.1,0,6,1,0.829623634156212,1.5
12682,57,Male,Married,Bachelor,HR,Recruiter,5.3,1.8,0,5847,1,3,2,1,2,No,7.0,3,6,1,0.9064477509834102,1.75
12683,51,Female,Single,Master,IT,Software Engineer,7.3,4.3,1,13411,3,1,2,1,4,No,15.4,2,5,1,0.5443292819327418,1.75
12684,33,Male,Single,PhD,Sales,Sales Manager,7.3,2.3,4,11850,2,4,2,3,3,Yes,11.7,4,5,0,0.6160337552742616,2.75
12685,36,Female,Single,Bachelor,Finance,Financial Analyst,10.8,4.9,0,9519,3,1,3,1,2,No,10.1,0,4,1,1.1345729593444691,2.0
12686,36,Female,Divorced,High School,HR,HR Business Partner,6.4,3.1,0,5004,4,3,4,3,3,No,7.0,1,5,0,1.278976818545164,3.5
12687,56,Male,Single,Master,HR,HR Manager,7.0,0.6,0,8902,3,3,1,4,3,Yes,8.4,2,2,0,0.7863401482812852,2.75
12688,53,Female,Married,Bachelor,IT,Product Manager,9.6,0.3,3,10728,1,1,1,4,3,No,13.2,3,5,1,0.8948545861297539,1.75
12689,56,Female,Married,Bachelor,Operations,Supply Chain Analyst,4.7,1.8,2,7102,1,3,2,3,3,Yes,13.6,1,4,1,0.6617854125598422,2.25
12690,37,Female,Married,Master,HR,HR Manager,6.7,3.4,1,8718,2,2,3,3,4,No,9.4,3,2,1,0.7685248910300528,2.5
12691,24,Male,Single,Master,Finance,Finance Manager,2.0,2.0,0,11310,1,4,1,3,4,No,4.7,1,4,1,0.17683465959328026,2.25
12692,23,Male,Married,Master,Operations,Logistics Coordinator,1.0,1.0,1,5883,4,1,2,1,2,No,35.8,1,6,1,0.16998130205677375,2.0
12693,36,Male,Divorced,Master,Operations,Logistics Coordinator,13.0,2.8,0,10837,1,4,1,4,4,No,11.2,2,3,1,1.1995939835747902,2.5
12694,42,Male,Married,Bachelor,Sales,Sales Manager,8.0,5.0,1,9070,2,4,2,4,4,No,21.5,0,0,1,0.8820286659316428,3.0
12695,26,Male,Married,Master,Finance,Financial Analyst,4.0,1.3,2,11381,4,1,4,1,3,No,4.5,3,6,0,0.3514629645901063,2.5
12696,23,Female,Married,Bachelor,Operations,Logistics Coordinator,1.0,1.0,1,5562,2,2,4,1,2,Yes,5.2,1,1,1,0.17979144192736424,2.25
12697,45,Male,Divorced,Bachelor,IT,DevOps Engineer,9.4,6.7,1,10772,2,3,2,2,3,Yes,17.3,0,2,1,0.8726327515781657,2.25
12698,22,Female,Married,Bachelor,Operations,Supply Chain Analyst,0.0,0.0,0,4745,2,3,1,2,1,Yes,0.7,1,3,1,0.0,2.0
12699,31,Male,Married,Master,HR,HR Manager,9.0,0.9,0,10104,4,1,4,4,3,No,5.6,5,3,0,0.8907363420427554,3.25
12700,53,Male,Single,Bachelor,Operations,Supply Chain Analyst,3.2,2.3,0,5516,3,2,2,1,2,No,10.4,2,3,1,0.580130529369108,2.0
12701,46,Male,Married,Bachelor,IT,Product Manager,8.0,1.8,1,10910,3,1,4,4,3,No,2.7,1,2,0,0.7332722273143905,3.0
12702,26,Female,Single,Master,Finance,Financial Analyst,2.9,2.9,2,10374,3,3,2,1,4,No,10.5,2,4,1,0.27954501638712165,2.25
12703,55,Female,Married,Master,Sales,Account Manager,6.3,2.0,0,9496,4,4,4,3,3,No,1.8,0,0,0,0.6634372367312552,3.75
12704,39,Female,Single,Bachelor,HR,HR Business Partner,2.6,1.1,0,6064,2,1,2,4,4,No,11.9,2,2,1,0.4287598944591029,2.25
12705,45,Male,Married,Bachelor,Finance,Accountant,5.4,1.0,5,9792,1,2,4,1,4,No,12.3,0,3,1,0.5514705882352942,2.0
12706,34,Male,Married,Bachelor,HR,HR Business Partner,2.3,2.3,1,7107,2,3,2,2,4,No,11.4,2,2,1,0.32362459546925565,2.25
12707,55,Female,Married,Bachelor,Sales,Sales Manager,2.4,2.4,2,6267,2,2,3,4,3,Yes,20.7,1,2,1,0.38295835327908084,2.75
12708,57,Female,Married,Bachelor,Sales,Account Manager,2.9,1.9,2,7098,4,1,1,3,3,Yes,5.9,0,5,0,0.4085657931811778,2.25
12709,28,Male,Divorced,Bachelor,HR,HR Manager,6.0,1.9,0,6600,3,3,3,4,3,No,4.0,0,5,1,0.9090909090909092,3.25
12710,51,Female,Divorced,Master,Operations,Logistics Coordinator,8.0,6.5,0,8170,2,3,1,2,3,Yes,8.9,1,1,1,0.9791921664626683,2.0
12711,46,Female,Single,Bachelor,IT,DevOps Engineer,2.4,2.4,0,9144,3,2,4,4,3,No,23.6,0,5,0,0.26246719160104987,3.25
12712,38,Female,Married,Bachelor,Operations,Operations Manager,2.8,2.8,0,6520,3,3,1,4,3,No,10.3,0,0,1,0.4294478527607362,2.75
12713,44,Male,Married,Bachelor,Finance,Finance Manager,2.7,1.2,0,8966,2,2,2,4,4,No,10.4,0,5,1,0.3011376310506358,2.5
12714,42,Female,Single,Master,IT,Data Scientist,4.3,2.8,4,12955,3,4,1,3,3,No,10.6,1,3,1,0.33191817830953296,2.75
12715,32,Female,Divorced,Bachelor,IT,DevOps Engineer,7.3,5.4,5,10732,3,1,4,1,3,No,13.7,1,6,0,0.6802087215803205,2.25
12716,24,Female,Divorced,High School,HR,Recruiter,2.0,2.0,0,3514,1,2,1,2,2,No,7.0,2,4,1,0.5691519635742743,1.5
12717,54,Male,Married,Bachelor,Sales,Account Manager,3.1,0.6,1,7511,3,2,3,1,3,Yes,12.0,1,1,1,0.4127279989348955,2.25
12718,50,Male,Single,Bachelor,Sales,Sales Executive,4.8,0.6,0,7492,2,3,3,1,4,Yes,9.3,0,3,1,0.6406833956219967,2.25
12719,23,Female,Married,Master,Operations,Logistics Coordinator,1.0,1.0,1,6200,1,4,1,1,1,Yes,8.0,0,0,1,0.16129032258064516,1.75
12720,45,Female,Married,High School,HR,HR Manager,12.4,0.6,0,6359,2,2,1,2,4,No,14.6,1,5,0,1.9499921371284794,1.75
12721,45,Female,Married,Bachelor,Sales,Account Manager,13.9,3.1,1,10015,4,2,3,3,4,No,3.0,0,2,0,1.3879181228157762,3.0
12722,51,Male,Divorced,Bachelor,Operations,Supply Chain Analyst,6.6,6.6,0,6384,3,4,3,1,2,No,10.3,1,5,0,1.0338345864661653,2.75
12723,25,Female,Single,Bachelor,Operations,Supply Chain Analyst,0.8,0.8,0,5310,4,3,4,1,3,No,23.3,0,6,1,0.15065913370998119,3.0
12724,44,Male,Married,Master,Finance,Accountant,5.2,1.4,0,11210,4,1,2,3,3,No,19.9,1,1,0,0.463871543264942,2.5
12725,52,Female,Married,Bachelor,Finance,Finance Manager,5.8,3.0,2,8770,4,4,3,4,3,Yes,4.2,0,0,0,0.6613454960091221,3.75
12726,50,Female,Married,Bachelor,Sales,Sales Manager,6.7,1.5,0,7948,4,3,2,4,3,No,18.0,4,2,0,0.8429793658782083,3.25
12727,49,Female,Single,Bachelor,Finance,Accountant,6.6,2.1,3,9668,4,1,2,2,3,No,4.6,2,0,0,0.6826644600744725,2.25
12728,54,Male,Single,PhD,IT,Data Scientist,2.0,2.0,1,14382,2,4,4,3,3,No,16.5,0,0,1,0.13906271728549577,3.25
12729,47,Female,Married,Bachelor,Finance,Finance Manager,1.5,1.5,1,7421,3,4,4,4,3,No,8.1,1,6,0,0.20212909311413554,3.75
12730,29,Male,Single,Master,Sales,Sales Manager,7.0,3.5,1,10030,1,4,3,2,3,No,10.5,1,1,0,0.6979062811565304,2.5
12731,56,Male,Single,Bachelor,HR,HR Business Partner,5.7,2.1,1,5834,3,2,4,2,3,No,3.6,0,1,1,0.9770311964346933,2.75
12732,22,Female,Single,Bachelor,IT,Product Manager,0.0,0.0,0,6980,3,1,3,4,2,No,2.2,0,4,1,0.0,2.75
12733,46,Female,Married,Master,Sales,Sales Manager,3.7,1.9,2,9192,4,1,2,2,3,No,7.8,2,0,0,0.40252393385552654,2.25
12734,33,Female,Married,Master,Finance,Financial Analyst,2.9,2.9,2,9994,4,1,1,4,3,No,2.8,2,4,0,0.2901741044626776,2.5
12735,26,Male,Married,Bachelor,Operations,Logistics Coordinator,3.8,1.5,2,6228,4,4,2,3,3,No,5.0,2,3,1,0.6101477199743096,3.25
12736,55,Male,Married,Bachelor,Finance,Accountant,5.9,1.5,4,9229,4,4,4,3,4,No,2.4,1,2,0,0.6392891970961102,3.75
12737,54,Female,Married,Bachelor,Sales,Sales Manager,5.1,4.5,1,7500,3,4,1,4,3,No,14.0,2,4,0,0.6799999999999999,3.0
12738,39,Male,Single,Master,Operations,Logistics Coordinator,1.1,0.7,0,7047,1,3,2,1,3,Yes,20.2,0,1,1,0.15609479211011779,1.75
12739,46,Male,Married,Bachelor,Finance,Financial Analyst,5.7,5.5,0,9306,4,1,4,3,3,No,12.0,0,4,0,0.61250805931657,3.0
12740,46,Male,Single,Bachelor,IT,Product Manager,11.2,4.4,1,12113,2,2,3,4,3,No,3.1,1,2,0,0.9246264344093122,2.75
12741,58,Male,Divorced,High School,Sales,Sales Manager,9.2,1.5,4,7374,4,4,3,1,4,No,19.7,0,1,1,1.2476267968538106,3.0
12742,47,Female,Married,Master,HR,HR Business Partner,6.7,0.6,0,8464,3,2,3,1,3,No,2.4,4,4,1,0.7915879017013232,2.25
12743,56,Male,Single,Bachelor,Sales,Sales Executive,13.7,2.3,3,10451,1,4,3,4,4,No,21.2,3,0,1,1.3108793416897904,3.0
12744,42,Female,Married,Bachelor,Sales,Sales Executive,1.9,1.2,1,6178,3,1,1,2,2,No,6.6,1,2,1,0.3075428941404985,1.75
12745,50,Male,Divorced,Bachelor,Finance,Financial Analyst,6.0,1.9,1,8531,1,3,3,1,2,No,13.4,0,2,0,0.7033173133278631,2.0
12746,57,Male,Divorced,Master,Sales,Account Manager,6.9,2.2,1,9918,1,2,1,4,3,No,32.6,1,2,1,0.6957047791893528,2.0
12747,34,Female,Single,Master,Operations,Supply Chain Analyst,12.0,3.8,1,9752,3,4,2,3,2,No,1.5,3,2,0,1.2305168170631664,3.0
12748,33,Male,Married,Bachelor,Sales,Account Manager,8.2,1.7,0,8426,1,4,4,4,3,Yes,7.6,2,0,1,0.9731782577735579,3.25
12749,47,Female,Married,Master,Finance,Accountant,2.9,2.9,0,10587,2,1,2,1,3,No,8.3,2,2,1,0.27392084632095964,1.5
12750,27,Female,Married,Bachelor,Finance,Accountant,5.0,0.9,0,7802,1,2,3,4,1,No,1.5,0,1,1,0.6408613176108691,2.5
12751,41,Female,Married,Master,Sales,Account Manager,6.0,1.7,0,8844,2,4,3,4,3,No,21.9,0,5,1,0.6784260515603799,3.25
12752,48,Male,Married,Bachelor,Finance,Accountant,3.6,3.6,1,9152,1,4,3,1,3,Yes,9.5,2,1,1,0.3933566433566434,2.25
12753,40,Male,Married,Master,IT,DevOps Engineer,5.5,0.2,0,11478,2,1,2,2,2,No,9.6,0,0,1,0.4791775570656909,1.75
12754,49,Male,Single,High School,Finance,Accountant,3.6,0.1,0,5685,4,1,2,4,2,No,10.3,2,0,0,0.633245382585752,2.75
12755,25,Male,Married,PhD,HR,HR Business Partner,3.0,1.9,2,10421,4,4,4,2,4,Yes,15.4,2,1,1,0.28788024181940314,3.5
12756,49,Male,Single,Master,Operations,Logistics Coordinator,6.4,2.2,1,8662,4,3,3,2,3,Yes,2.7,1,3,0,0.7388593858231355,3.0
12757,51,Female,Single,Bachelor,HR,Recruiter,1.5,1.1,0,6672,2,1,3,1,3,No,7.2,1,2,1,0.2248201438848921,1.75
12758,53,Male,Single,High School,HR,HR Business Partner,3.0,1.8,0,3485,4,1,3,1,2,No,20.0,2,3,1,0.860832137733142,2.25
12759,26,Female,Married,Master,Operations,Logistics Coordinator,4.0,0.7,3,8437,4,3,1,3,3,Yes,11.2,3,0,0,0.4741021690174233,2.75
12760,34,Male,Married,Bachelor,Finance,Finance Manager,1.5,1.5,1,7517,3,3,2,4,3,No,7.4,0,6,0,0.1995476918983637,3.0
12761,33,Male,Single,Bachelor,HR,HR Manager,1.7,1.0,1,5667,1,1,1,4,3,No,7.2,1,4,1,0.2999823539791777,1.75
12762,36,Female,Married,Master,Operations,Supply Chain Analyst,4.7,4.7,2,7939,3,2,2,1,3,No,5.1,2,0,1,0.592014107570223,2.0
12763,42,Male,Married,High School,Finance,Finance Manager,6.0,6.0,2,6029,1,1,1,2,1,Yes,6.3,3,2,1,0.9951899154088572,1.25
12764,53,Male,Single,PhD,IT,Data Scientist,5.3,1.9,2,13438,3,1,1,1,2,No,7.1,2,0,1,0.3944039291561244,1.5
12765,36,Male,Divorced,Master,Finance,Accountant,13.2,2.6,1,12803,1,3,3,2,3,No,12.7,0,5,1,1.0310083574162305,2.25
12766,44,Female,Single,Bachelor,Finance,Accountant,6.8,1.7,0,9614,1,1,1,3,3,No,2.4,1,6,0,0.7073018514666111,1.5
12767,55,Male,Single,Bachelor,Sales,Sales Executive,7.7,7.7,1,7983,2,3,2,3,3,Yes,18.7,4,0,1,0.9645496680445949,2.5
12768,47,Female,Married,Master,Operations,Supply Chain Analyst,2.5,2.5,1,7707,3,4,2,3,3,Yes,4.8,0,3,1,0.32438043337225897,3.0
12769,50,Male,Single,PhD,Sales,Sales Manager,16.3,0.7,0,15800,3,2,1,1,4,No,3.1,0,4,0,1.0316455696202531,1.75
12770,36,Male,Divorced,Bachelor,IT,Product Manager,4.7,1.9,2,10565,2,2,1,1,3,No,25.2,2,4,1,0.44486512068149553,1.5
12771,54,Male,Single,Bachelor,IT,Data Scientist,4.6,3.9,0,7695,4,1,3,4,1,No,22.6,1,5,0,0.5977907732293697,3.0
12772,40,Female,Single,Master,HR,HR Business Partner,3.1,2.9,0,7208,3,3,3,1,3,No,1.4,1,0,1,0.4300776914539401,2.5
12773,43,Female,Married,High School,Sales,Sales Executive,10.6,0.8,1,5582,3,1,3,1,3,No,2.3,3,3,0,1.8989609458975278,2.0
12774,39,Female,Divorced,High School,IT,DevOps Engineer,8.6,4.4,0,7993,1,4,2,1,2,Yes,11.5,2,0,1,1.0759414487676717,2.0
12775,41,Male,Divorced,Bachelor,Operations,Logistics Coordinator,14.8,1.3,0,8720,4,4,1,4,3,No,8.1,3,1,0,1.6972477064220184,3.25
12776,25,Female,Divorced,Master,IT,Product Manager,3.0,2.7,3,10955,3,1,4,2,3,Yes,11.1,2,4,1,0.2738475581926061,2.5
12777,55,Female,Single,Master,Finance,Accountant,1.2,1.2,0,9702,3,2,4,1,3,No,4.5,1,0,1,0.12368583797155225,2.5
12778,47,Female,Single,Bachelor,Finance,Finance Manager,3.4,3.4,1,8827,4,1,2,1,3,No,12.1,0,0,0,0.3851818284807976,2.0
12779,49,Female,Single,Master,Operations,Operations Manager,5.1,5.1,1,7990,4,4,2,1,3,No,10.3,2,3,1,0.6382978723404255,2.75
12780,26,Male,Divorced,Master,HR,Recruiter,0.3,0.3,0,7089,3,4,3,1,3,No,9.9,1,6,1,0.042319085907744386,2.75
12781,23,Female,Single,High School,Finance,Accountant,1.0,1.0,0,6462,4,2,3,1,3,Yes,9.6,1,1,1,0.15475085112968123,2.5
12782,57,Female,Single,Master,Operations,Logistics Coordinator,4.6,1.3,2,9441,3,3,2,2,3,No,12.1,3,0,1,0.48723652155492,2.5
12783,51,Female,Married,High School,Finance,Financial Analyst,1.3,1.3,0,6040,2,3,2,4,2,Yes,9.4,1,1,1,0.21523178807947022,2.75
12784,24,Female,Married,Bachelor,IT,Software Engineer,2.0,2.0,1,9566,1,1,1,2,3,No,3.7,0,4,1,0.2090738030524775,1.25
12785,27,Male,Single,Bachelor,IT,Software Engineer,5.0,5.0,5,9062,1,1,1,4,3,No,8.8,0,4,1,0.5517545795630104,1.75
12786,38,Female,Married,Bachelor,IT,Product Manager,4.8,3.4,2,11120,2,2,1,3,4,No,5.1,1,6,0,0.43165467625899284,2.0
12787,59,Female,Divorced,Bachelor,Sales,Sales Executive,4.1,4.1,1,6740,2,1,3,2,2,No,1.7,0,1,1,0.6083086053412462,2.0
12788,37,Female,Married,PhD,Finance,Financial Analyst,9.2,1.1,2,15244,1,1,4,2,3,No,8.6,4,3,1,0.60351613749672,2.0
12789,41,Male,Single,High School,Operations,Supply Chain Analyst,5.2,5.1,0,5196,3,1,4,3,3,Yes,3.9,0,4,1,1.0007698229407238,2.75
12790,57,Male,Divorced,Bachelor,Operations,Supply Chain Analyst,7.3,1.8,0,7233,4,4,2,1,3,Yes,12.3,1,2,0,1.009263099682013,2.75
12791,32,Female,Single,Bachelor,Finance,Finance Manager,8.1,7.6,6,9735,3,4,2,4,3,Yes,13.8,0,3,1,0.8320493066255779,3.25
12792,36,Male,Single,Master,IT,Data Scientist,3.5,2.1,2,9957,3,3,1,1,1,Yes,24.6,2,4,1,0.3515114994476248,2.0
12793,27,Male,Divorced,Master,Finance,Financial Analyst,5.0,0.3,0,10153,1,2,1,3,2,Yes,15.9,1,6,1,0.4924652811976755,1.75
12794,47,Female,Single,PhD,Finance,Finance Manager,8.7,1.9,0,15364,4,2,2,4,3,Yes,2.9,2,1,0,0.5662587867742774,3.0
12795,52,Female,Single,Bachelor,HR,Recruiter,3.4,2.5,1,6033,1,3,2,2,3,No,13.9,0,3,1,0.563567047903199,2.0
12796,50,Male,Married,Bachelor,Operations,Operations Manager,3.7,3.7,1,7116,2,1,4,4,3,No,4.6,2,4,0,0.5199550309162452,2.75
12797,44,Female,Divorced,Master,Sales,Sales Manager,6.9,2.6,0,7771,2,3,1,4,1,No,5.9,1,3,0,0.8879166130485138,2.5
12798,52,Male,Married,Bachelor,Finance,Financial Analyst,0.6,0.6,0,7233,3,1,2,4,2,No,12.4,1,0,1,0.0829531314807134,2.5
12799,46,Male,Single,Bachelor,HR,HR Manager,6.4,6.4,1,6411,1,4,4,1,3,Yes,11.9,4,1,1,0.9982841990329123,2.5
12800,48,Female,Single,Bachelor,Operations,Logistics Coordinator,2.7,1.7,0,4576,3,3,2,4,1,No,7.8,0,3,1,0.5900349650349651,3.0
12801,30,Male,Married,PhD,IT,Product Manager,4.5,1.1,0,14713,4,2,4,2,3,Yes,8.6,0,4,1,0.30585196764765854,3.0
12802,38,Male,Married,Bachelor,Operations,Operations Manager,13.2,2.4,0,7887,2,1,3,1,3,Yes,12.8,0,2,1,1.6736401673640167,1.75
12803,58,Female,Married,Bachelor,IT,Software Engineer,1.3,1.3,1,8359,1,3,3,3,2,Yes,21.9,1,2,1,0.15552099533437014,2.5
12804,59,Female,Married,Master,IT,Software Engineer,5.7,4.5,0,12543,2,1,4,2,3,No,2.9,1,3,1,0.45443673762257836,2.25
12805,30,Female,Divorced,Master,HR,HR Manager,8.0,3.1,1,9499,3,1,1,1,4,No,26.0,2,0,0,0.842193915148963,1.5
12806,47,Male,Divorced,Bachelor,Finance,Accountant,7.0,1.4,1,9686,1,1,3,4,3,No,6.9,4,4,0,0.7226925459425976,2.25
12807,51,Female,Single,Bachelor,Sales,Account Manager,2.1,2.1,2,6748,3,2,1,3,3,Yes,23.2,0,0,1,0.3112033195020747,2.25
12808,36,Male,Single,High School,Operations,Supply Chain Analyst,4.4,4.4,0,5479,1,3,2,3,2,Yes,7.3,1,5,1,0.8030662529658698,2.25
12809,38,Female,Married,Bachelor,Finance,Accountant,5.2,0.6,0,8897,1,2,4,3,3,No,23.7,0,5,1,0.5844666741598291,2.5
12810,26,Female,Divorced,High School,HR,HR Business Partner,4.0,3.3,0,4377,2,2,4,2,3,No,8.6,3,5,1,0.9138679460817912,2.5
12811,24,Male,Single,Master,Finance,Financial Analyst,2.0,2.0,1,10426,1,2,4,3,3,Yes,9.7,0,4,0,0.1918281220026856,2.5
12812,31,Female,Single,Bachelor,Sales,Sales Manager,6.4,2.4,1,7893,1,1,1,1,4,No,3.7,1,6,1,0.8108450525782339,1.0
12813,57,Male,Married,Bachelor,IT,DevOps Engineer,6.9,5.0,4,10060,2,2,1,2,3,Yes,16.2,1,2,1,0.6858846918489065,1.75
12814,35,Female,Divorced,PhD,Operations,Logistics Coordinator,13.0,3.7,2,14274,4,2,1,2,4,No,1.2,1,3,0,0.9107468123861567,2.25
12815,38,Female,Single,High School,Sales,Account Manager,9.8,5.1,0,6866,1,4,2,1,4,Yes,5.8,1,1,1,1.4273230410719489,2.0
12816,54,Female,Single,Bachelor,IT,Software Engineer,2.3,2.3,2,8836,4,1,1,4,3,No,14.3,0,3,0,0.26029877772747845,2.5
12817,26,Male,Married,Bachelor,Operations,Supply Chain Analyst,4.0,0.8,0,6371,2,1,1,3,2,Yes,1.7,2,0,1,0.6278449223041909,1.75
12818,59,Female,Single,Master,Operations,Supply Chain Analyst,9.1,2.8,0,10038,4,2,2,3,3,No,10.2,3,2,0,0.906555090655509,2.75
12819,35,Female,Divorced,High School,HR,HR Business Partner,12.4,0.6,1,5560,2,4,1,2,3,No,22.7,6,0,1,2.23021582733813,2.25
12820,24,Female,Single,PhD,IT,Software Engineer,2.0,2.0,0,15901,2,3,2,2,4,No,8.6,1,2,1,0.12577825294006667,2.25
12821,30,Female,Single,Master,Operations,Operations Manager,1.1,1.1,0,8161,1,2,3,4,4,Yes,9.5,1,4,1,0.13478740350447252,2.5
12822,27,Male,Married,Bachelor,Sales,Sales Executive,3.6,1.1,2,7734,4,1,2,2,3,No,12.4,1,2,1,0.46547711404189296,2.25
12823,37,Female,Married,Bachelor,Operations,Logistics Coordinator,8.3,5.0,2,6992,1,4,1,3,3,Yes,18.3,2,1,1,1.187070938215103,2.25
